0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,3,1,2,0,0,1,1,1,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,1,3,7,4,1,3,0,0,1,1,0,0,0,0,0
0,0,0,0,0,2,1,3,1,0,0,1,0,1,0,0,0,1,0,1,1,1,2,1,4,0,3,3,3,4,0,1,2,1,2,1,1,1,0,0,0,0
0,0,0,4,0,8,35,9,4,0,5,1,2,1,1,0,1,0,0,0,1,2,0,2,3,2,4,3,3,4,1,7,5,1,0,5,5,0,0,0,0,0
0,0,0,1,1,0,2,6,2,5,6,7,3,3,3,1,1,0,1,3,3,0,3,4,3,7,1,3,11,11,4,1,2,7,0,6,3,1,0,0,0,0
0,0,0,0,0,0,2,0,2,14,7,9,9,13,4,2,2,2,5,8,4,2,4,16,16,9,9,5,6,3,8,15,1,7,2,8,1,2,0,0,0,0
0,0,0,0,0,0,0,0,14,6,2,10,5,2,4,2,6,3,8,29,14,15,16,5,9,10,11,8,5,3,7,4,1,4,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,4,5,4,2,2,8,3,15,16,14,18,28,18,21,14,19,33,23,13,5,4,4,3,3,1,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,3,3,2,4,8,11,17,33,44,44,24,10,24,29,31,26,13,13,7,3,3,7,1,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,10,3,4,2,4,13,65,79,56,32,39,42,29,17,25,18,19,10,14,6,3,6,1,5,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,14,14,78,107,55,60,110,38,22,28,14,19,26,7,9,7,5,1,3,2,3,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,8,9,39,53,35,28,23,19,28,17,8,18,19,14,6,4,4,1,8,8,1,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,14,19,22,32,15,8,7,20,9,15,10,18,14,12,14,5,2,2,4,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,8,9,8,14,6,17,11,9,12,14,10,7,15,20,6,7,7,6,2,4,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,7,19,6,10,8,13,5,30,7,25,17,8,10,5,2,4,5,2,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,5,1,3,5,12,15,6,12,26,7,14,25,19,70,33,39,5,9,6,10,2,2,0,0,1,0,0,0,3,1,2
0,0,0,0,0,0,0,0,0,1,2,3,2,7,15,25,8,8,12,32,33,39,20,27,37,23,19,5,8,13,10,8,5,2,1,1,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,7,14,5,1,11,17,7,12,8,12,9,14,51,31,53,40,16,14,11,9,3,3,5,3,1,0,0,1,1,1,1,0,0
0,0,0,0,7,2,0,7,11,12,8,9,9,17,18,11,9,10,10,19,23,27,23,32,19,20,20,11,5,11,6,5,2,1,3,2,1,10,2,0,0,0
0,0,0,0,3,6,8,8,13,13,9,9,12,42,20,9,11,14,11,5,10,15,14,14,15,7,4,7,5,4,4,4,0,4,4,0,0,0,0,0,0,0
0,0,0,0,1,1,26,11,5,13,12,6,7,7,8,5,8,5,5,12,12,10,22,13,11,4,4,7,4,2,7,2,0,3,2,7,0,0,0,0,0,0
0,0,0,0,0,0,7,7,11,16,9,8,13,11,9,2,7,8,8,0,8,6,12,6,6,4,5,3,5,0,3,0,0,4,4,8,0,0,1,0,0,0
0,0,0,0,0,2,3,13,12,8,8,8,1,9,29,10,6,5,8,8,5,1,4,2,4,3,1,2,0,0,0,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,1,0,2,9,2,11,15,5,8,3,14,4,4,3,3,1,1,1,1,0,0,1,3,2,1,0,0,0,0,0,0,1,4,2,0,0,0,0
0,0,0,0,0,2,1,1,1,6,14,7,4,3,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,0,1,0,1,0,2,0,0,0,0
0,0,0,0,1,0,0,0,2,0,8,5,0,0,0,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0
0,0,0,0,0,0,0,0,1,0,4,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
